HouseHoldNumber,Year,Age,Education,Marriage,Work Type,Number of People in a Household,House Type,House Size,Living Type,Savings,Deposit,Living House Price,Nonliving House Price,Housing Credit Loan,Living House Credit Loan,Credit Loan,Income,Income 2,Transfer Income,Region,Income Level,Weight
879504381,2015,64,2,3,,1,1,23,4,20,0,0,0,0,0,0,0,0,168,A0402,A1901,1342.852934
880200311,2015,70,3,2,6,2,1,106,1,3506,0,24000,23000,0,0,0,0,489,324,A0402,A1901,1743.392524
880201301,2015,69,3,2,9,2,3,40,1,3700,0,5000,0,0,0,0,1680,0,724,A0402,A1902,1903.143574
880201311,2015,66,5,2,,2,1,56,1,16420,0,20000,13500,0,0,0,0,0,1644,A0402,A1902,2197.238056
880201331,2015,48,4,2,7,6,1,99,1,10195,0,12000,0,0,0,0,7600,1000,514,A0402,A1905,2590.203139
880505301,2015,78,2,3,,1,1,66,1,142,0,2000,5000,0,0,0,0,0,350,A0402,A1901,1438.917443
880505311,2015,25,5,2,4,3,2,105,2,12667,13000,0,0,0,0,0,2000,900,180,A0402,A1903,823.1553594
881201361,2015,61,4,2,8,2,1,69,1,7364,0,10000,0,0,0,0,2250,0,0,A0402,A1902,1446.493813
882200301,2015,41,4,2,7,4,1,50,3,70,500,0,0,0,0,1500,4200,0,0,A0402,A1903,2657.84055
882200331,2015,76,1,3,,1,1,56,1,20,0,10000,0,0,0,0,0,0,318,A0402,A1901,2002.915771
882200341,2015,71,2,2,2,3,2,89,1,905,0,8000,0,0,0,0,4200,0,168,A0402,A1903,2259.246565
882200371,2015,43,6,1,1,2,2,85,1,6157,0,14500,0,8500,8500,0,2244,0,162,A0402,A1902,2376.969464
882200381,2015,55,5,3,,2,2,77,2,2037,2000,0,5000,0,0,0,3000,0,600,A0402,A1903,2401.30321
882200391,2015,74,3,2,6,4,1,165,1,5145,0,3000,49070,1100,0,600,0,1500,2115,A0402,A1903,1873.123513
882504381,2015,68,1,2,5,3,1,66,1,1210,0,3000,0,0,0,0,2400,1800,334,A0402,A1903,2214.546448
882504391,2015,72,1,3,,1,1,99,2,56,3000,0,5000,0,0,0,0,0,610,A0402,A1901,1661.34574
883200311,2015,54,3,2,6,2,1,66,1,105,0,3500,0,2000,2000,0,1920,0,0,A0402,A1902,2867.116497
883200321,2015,61,6,2,8,2,3,83,2,8300,6600,0,3000,0,0,0,2400,4700,0,A0402,A1904,2184.381162
883200331,2015,74,2,3,,2,1,99,1,925,0,3100,0,0,0,0,0,2000,397,A0402,A1902,2023.745682
883200361,2015,69,2,3,9,1,1,66,1,1256,0,8000,30000,500,500,0,720,0,370,A0402,A1901,1807.081345
883200381,2015,53,3,2,9,2,2,63,1,2570,0,12500,0,7600,7600,0,2400,0,735,A0402,A1903,3173.400532
884200301,2015,70,2,2,9,2,2,100,1,648,0,27000,18500,0,0,2000,1200,0,192,A0402,A1902,2009.661664
884200311,2015,52,6,2,1,4,2,100,2,12144,18000,0,35000,0,0,0,9120,0,0,A0402,A1905,2296.395199
884200321,2015,40,6,2,2,5,2,100,1,13120,0,29000,15000,7700,7700,0,7400,0,120,A0402,A1905,2673.044935
884200341,2015,53,5,2,5,6,2,136,1,45678,0,45000,20000,15000,15000,0,120,9000,100,A0402,A1905,776.6585784
884504331,2015,55,2,2,4,2,3,60,1,1264,0,6000,0,0,0,0,1200,0,0,A0402,A1901,1963.395421
884504341,2015,82,1,3,,1,1,50,1,50,0,5000,0,0,0,0,0,0,634,A0402,A1901,1438.917443
885200311,2015,44,4,2,4,4,2,43,2,2480,300,0,0,0,0,0,1480,1500,0,A0402,A1902,2719.80721
885200341,2015,51,6,2,7,4,2,79,1,6324,0,15000,0,0,0,0,4700,0,0,A0402,A1903,3064.761942
885200361,2015,43,4,2,7,4,2,60,1,5710,0,15000,0,8760,8760,1500,6000,1000,0,A0402,A1904,2577.133039
885200371,2015,37,4,2,8,4,2,85,3,7083,3000,0,0,0,0,4400,1200,7800,0,A0402,A1905,2805.439773
885200381,2015,39,6,2,3,4,2,56,1,915,0,14000,0,8000,8000,10000,3800,400,0,A0402,A1903,2732.63631
885200391,2015,59,4,2,9,6,2,85,1,23450,0,20000,65000,13000,0,0,4000,3500,0,A0402,A1905,861.7720227
886200301,2015,46,4,2,4,4,2,123,1,8628,0,31000,0,15000,15000,6400,7400,0,0,A0402,A1905,2185.751828
886200321,2015,38,6,2,5,4,2,89,1,2430,0,27000,0,14170,14170,6700,9700,0,0,A0402,A1905,2566.57065
886200331,2015,46,4,4,8,2,1,82,1,1580,0,18000,0,0,0,200,3700,0,0,A0402,A1903,2235.85518
886200351,2015,37,4,2,5,3,2,78,1,7700,0,23000,0,17000,17000,8500,0,2400,0,A0402,A1902,1868.815396
886200361,2015,55,4,4,8,1,2,86,1,2860,0,15000,0,0,0,0,2700,0,0,A0402,A1902,2900.334304
886200371,2015,50,4,2,3,3,2,50,1,880,0,3500,0,800,800,1000,3840,0,0,A0402,A1903,3353.240568
886200391,2015,77,2,3,,1,2,33,2,25,940,0,0,0,0,0,180,0,778,A0402,A1901,2740.755212
886504371,2015,36,6,1,7,1,1,20,3,639,500,0,0,0,0,0,4800,0,0,A0402,A1904,1661.34574
886504381,2015,34,6,2,3,4,1,115,1,7277,0,65000,0,0,0,0,4000,0,360,A0402,A1903,2405.798882
887200311,2015,39,6,1,2,2,2,56,2,658,1208,0,0,0,0,0,1200,1200,0,A0402,A1902,2623.823186
887200321,2015,38,4,2,7,3,2,75,1,3652,0,17000,0,10000,10000,0,4000,0,0,A0402,A1903,3118.780787
887200331,2015,73,2,2,8,2,2,60,1,1060,0,8500,15400,3000,3000,0,0,3000,822,A0402,A1903,2009.661664
887200341,2015,46,6,2,2,3,2,60,1,1600,0,16000,0,0,0,0,0,3000,0,A0402,A1902,2524.29679
887200351,2015,49,6,2,3,4,2,85,1,5578,0,22000,0,0,0,0,12000,0,0,A0402,A1905,3031.638172
887200361,2015,50,6,2,8,4,2,95,1,7390,0,15000,0,0,0,0,6000,0,0,A0402,A1904,2889.467663
887200371,2015,51,6,2,5,4,2,96,1,870,0,18000,0,0,0,0,0,5000,0,A0402,A1904,3064.761942
888200301,2015,70,4,3,5,2,1,79,1,205,0,15000,18000,0,0,0,1200,900,290,A0402,A1902,2085.231134
888200321,2015,55,4,2,3,4,1,85,1,3540,0,27000,0,0,0,0,10300,0,0,A0402,A1905,3308.908229
888200331,2015,68,3,2,9,2,1,165,1,5909,0,35000,7300,0,0,0,1680,0,356,A0402,A1903,1903.143574
888200341,2015,56,3,4,4,1,1,50,2,2539,1000,0,0,0,0,0,2160,0,0,A0402,A1902,2746.606897
888504381,2015,35,6,2,3,3,2,76,2,8004,10000,0,0,0,0,6000,11000,0,180,A0402,A1905,2087.555919
889200361,2015,54,4,2,3,4,1,99,1,4122,0,12000,0,2418,2418,0,2280,0,0,A0402,A1902,2803.839726
889200391,2015,58,2,4,4,1,1,76,3,6823,1000,0,10000,0,0,0,0,2400,0,A0402,A1902,2665.59709
890200301,2015,48,3,1,9,1,1,20,4,1900,0,0,0,0,0,0,822,0,415,A0402,A1901,1224.395719
